Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,36373
Base Time Seconds,1685118000
Base Time Fractional,.645358344
Base Time,05/26/2023 16:20:00.645358344
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Date,Time,Fractional Seconds,Channel,CH Label
1,-1.375788873379e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.645358344,None,
2,-1.046378997526e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.665533041,None,
3,-1.207999573319e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.685693920,None,
4,-1.41033366234e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.705841617,None,
5,-1.103131199171e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.725991981,None,
6,-1.161117206275e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.768080920,None,
7,-1.232674406531e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.788225890,None,
8,-1.199363296067e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.808358859,None,
9,-1.380723786372e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.828512011,None,
10,-1.073521323203e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.848667102,None,
11,-1.184558358083e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.890756920,None,
12,-1.138909799299e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.910906950,None,
13,-1.298062882627e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.931057799,None,
14,-1.199363296067e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.951210647,None,
15,-1.131507330307e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:00,.971359435,None,
16,-1.282024199811e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.013447920,None,
17,-1.340010206915e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.033602587,None,
18,-1.075988812867e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.053753678,None,
19,-1.327672758595e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.073900435,None,
20,-1.143844778627e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.094056253,None,
21,-1.337542717251e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.136145920,None,
22,-1.093261240515e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.156300072,None,
23,-1.183324613251e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.176556890,None,
24,-1.035275233411e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.196709405,None,
25,-1.173454654595e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.216862375,None,
26,-1.014301571267e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.258951920,None,
27,-1.316569055107e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.279109769,None,
28,-1.146312268291e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.299265344,None,
29,-9.513805848345e-11,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.319416526,None,
30,-1.093261240515e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.339571041,None,
31,-1.288192923971e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.381658920,None,
32,-1.030340254083e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.401814163,None,
33,-1.340010206915e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.421965496,None,
34,-9.809904608025e-11,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.442113920,None,
35,-9.526143296665e-11,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.462267072,None,
36,-1.026639019587e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.504359920,None,
37,-1.129039840643e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.524511920,None,
38,-1.193194571907e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.544665011,None,
39,-1.143844778627e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.564811314,None,
40,-1.008132847107e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.584961556,None,
41,-1.118553107802e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.627051920,None,
42,-1.101280679679e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.647207253,None,
43,-1.343094673403e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.667358678,None,
44,-1.475105374059e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.687512072,None,
45,-1.222187676541e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.707661678,None,
46,-1.069203313165e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.749749920,None,
47,-1.021087263393e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.769904556,None,
48,-9.544650406322e-11,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.790058859,None,
49,-1.477572863791e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.810228678,None,
50,-1.307316072291e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.830380163,None,
51,-1.241927594396e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.872471920,None,
52,-1.288809899302e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.892619859,None,
53,-1.307316072291e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.912769132,None,
54,-1.009983559599e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.932923829,None,
55,-1.323354755548e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.953079314,None,
56,-1.380107019382e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:01,.995171920,None,
57,-1.389976978309e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.015324556,None,
58,-1.250563808458e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.035476587,None,
59,-1.317186031219e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.055624647,None,
60,-1.28634240957e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.075775163,None,
61,-1.440560517813e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.117862920,None,
62,-1.32582224528e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.138014647,None,
63,-1.176539116501e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.158169253,None,
64,-1.383808253979e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.178323950,None,
65,-1.134591791059e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.198477193,None,
66,-1.188876565161e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.240568920,None,
67,-1.137059280791e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.260720708,None,
68,-1.407249406432e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.280872890,None,
69,-1.341860928537e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.301026466,None,
70,-1.359133356661e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.321177072,None,
71,-1.386275743711e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.363268920,None,
72,-1.199980268954e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.383421890,None,
73,-1.187642820295e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.403574041,None,
74,-1.312251051755e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.423724284,None,
75,-1.093878210483e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.443881556,None,
76,-1.095111955349e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.485972920,None,
77,-1.367769570722e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.506126041,None,
78,-1.414651875628e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.526278223,None,
79,-1.288809899302e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.546435799,None,
80,-1.15556545378e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.566582011,None,
81,-1.252413422048e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.608672920,None,
82,-1.52136972996e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.628826496,None,
83,-1.178388750146e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.648980920,None,
84,-1.157415093107e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.669129769,None,
85,-1.021703183688e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.689280314,None,
86,-1.25858213303e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.731371920,None,
87,-1.448578790314e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.751523132,None,
88,-1.152480103637e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.771674072,None,
89,-1.397995264674e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.791825829,None,
90,-1.325204337532e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.811974193,None,
91,-1.216634819084e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.854066920,None,
92,-1.147545125526e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.874217981,None,
93,-1.404163987313e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.894371769,None,
94,-1.152480103637e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.914525163,None,
95,-1.148778870053e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.934676163,None,
96,-1.158648826276e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.976767920,None,
97,-1.135207680247e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:02,.996924890,None,
98,-1.373320374117e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.017075769,None,
99,-1.159882570804e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.037229496,None,
100,-1.400462753729e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.057379890,None,
101,-1.108065300635e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.099471920,None,
102,-1.373320374117e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.119625375,None,
103,-1.222803541723e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.139777556,None,
104,-1.538642140846e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.159930587,None,
105,-1.283257023586e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.180083556,None,
106,-1.288192001697e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.222171920,None,
107,-1.311633147726e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.242325859,None,
108,-1.147545125526e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.262480981,None,
109,-1.46831870276e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.282632708,None,
110,-1.321503103949e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.302785435,None,
111,-1.379489096756e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.344876920,None,
112,-1.259815877558e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.365030859,None,
113,-1.194427417583e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.385179375,None,
114,-1.161116315332e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.405331466,None,
115,-1.067351731217e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.425480890,None,
116,-1.14507763647e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.467573920,None,
117,-1.356047950728e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.487722223,None,
118,-1.082156665551e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.507877617,None,
119,-1.243777198696e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.528031769,None,
120,-1.3548142062e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.548184799,None,
121,-1.063651396493e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.590278920,None,
122,-1.402931228376e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.610432496,None,
123,-1.311634109978e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.630600769,None,
124,-1.310400365135e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.650755193,None,
125,-1.106832466005e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.670907466,None,
126,-1.242544427837e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.712997920,None,
127,-1.08339134181e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.733147223,None,
128,-1.406632493275e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.753299920,None,
129,-1.527539488861e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.773450314,None,
130,-1.486825908715e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.793602829,None,
131,-1.246245662395e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.835691920,None,
132,-1.227739489601e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.855835647,None,
133,-1.309166649894e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.875982344,None,
134,-1.215402041072e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.896138223,None,
135,-1.28202426313e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.916289859,None,
136,-1.233908213866e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.958377920,None,
137,-1.167285991808e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.978527678,None,
138,-1.2906604771e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:03,.998682526,None,
139,-1.089560066074e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.018836950,None,
140,-1.342477760923e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.038989466,None,
141,-1.25241438666e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.081081920,None,
142,-1.243778172689e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.101234132,None,
143,-1.360983933717e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.121383193,None,
144,-1.177155950632e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.141535890,None,
145,-1.14261109475e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.161687799,None,
146,-1.214168296219e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.203779920,None,
147,-1.179623440338e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.223930314,None,
148,-1.384425085922e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.244083920,None,
149,-1.187025909455e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.264237708,None,
150,-1.323971588129e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.284388041,None,
151,-1.024171588869e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.326479920,None,
152,-1.237609448425e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.346636981,None,
153,-1.126572411662e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.366786890,None,
154,-1.127806156515e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.386936102,None,
155,-1.157416032985e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.407089011,None,
156,-1.243778172689e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.449182920,None,
157,-1.346178995482e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.469333890,None,
158,-1.300530435924e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.489484708,None,
159,-1.427606155775e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.509638647,None,
160,-1.152481053573e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.529792769,None,
161,-1.335075450031e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.571884920,None,
162,-1.284491908949e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.592038859,None,
163,-1.325205490796e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.612194799,None,
164,-1.251180796528e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.632356950,None,
165,-1.185792316592e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.652506769,None,
166,-1.061184086769e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.694596920,None,
167,-1.309166812956e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.714750920,None,
168,-1.533708385921e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.734904011,None,
169,-1.238843353291e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.755052617,None,
170,-1.203064751005e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.775201769,None,
171,-1.13644252606e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.817289920,None,
172,-1.294361874079e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.837441647,None,
173,-1.279556935202e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.857595193,None,
174,-1.310400557862e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.877749496,None,
175,-1.147546230217e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.897905647,None,
176,-1.116702607557e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.939996920,None,
177,-1.309166812956e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.960150375,None,
178,-1.209233475537e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:04,.980303617,None,
179,-1.183324832503e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.000454193,None,
180,-1.190727301941e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.020615920,None,
181,-1.412801385094e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.062705920,None,
182,-1.233908373665e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.082857526,None,
183,-1.333841711084e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.103060799,None,
184,-1.311634302769e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.123213163,None,
185,-1.299296853705e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.143370163,None,
186,-1.346179160148e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.185464920,None,
187,-1.021704249764e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.205616859,None,
188,-1.217869689882e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.225767890,None,
189,-1.240077098197e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.245921799,None,
190,-1.141377505685e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.266072556,None,
191,-1.295595618986e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.308161920,None,
192,-1.451047477192e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.328316253,None,
193,-1.30423183333e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.348471193,None,
194,-1.164818658907e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.368625587,None,
195,-1.337542945803e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.388775253,None,
196,-1.046379147892e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.430867920,None,
197,-1.188259812129e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.451020435,None,
198,-1.127806311715e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.471171405,None,
199,-1.385658997153e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.491321950,None,
200,-1.30793306805e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.511474405,None,
201,-1.306699798161e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.553568920,None,
202,-1.208000193177e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.573720769,None,
203,-1.331374699407e-10,Amp DC,.00001,6.5,F,F,F,F,F,F,Front,F,Main,05/26/2023,16:20:05,.593874253,None,
